"code","name_kor","name_eng","type"
"001200","유진투자증권","EUGENE INVESTMENT & SECURITIES","KOSPI"
"178780","유테크","U-Tech Co.,Ltd.","KOSDAQ"
"221800","유투바이오","U2BIO","KONEX"
"179900","유티아이","UTI INC.","KOSDAQ"
"263050","유틸렉스","Eutilex Co., Ltd.","KOSDAQ"
"000105","유한양행우","Yuhan(1P)","KOSPI"
"000100","유한양행","Yuhan","KOSPI"
"003465","유화증권우","YuhwaSecurities(1P)","KOSPI"
"003460","유화증권","YuhwaSecurities","KOSPI"
"191410","육일씨엔에쓰","RYUK-IL C&S., Ltd","KOSDAQ"
"372170","윤성에프앤씨","YUNSUNG F&C Co.,Ltd","KOSDAQ"
"008730","율촌화학","YoulchonChemical","KOSPI"
"072770","율호","Yulho","KOSDAQ"
"008250","이건산업","EagonIndustrial","KOSPI"
"039020","이건홀딩스","EAGON HOLDINGS CO., LTD.","KOSDAQ"
"025820","이구산업","LeekuIndustrial","KOSPI"
"067920","이글루","IGLOO Corporation","KOSDAQ"
"044960","이글벳","Eagle Veterinary Technology Co.,Ltd","KOSDAQ"
"303530","이노뎁","INNODEP INC.","KOSDAQ"
"296640","이노룰스","INNORULES CO.,LTD","KOSDAQ"
"302430","이노메트리","INNOMETRY Co., Ltd.","KOSDAQ"
"279060","이노벡스","INNOVEX","KONEX"
"214320","이노션","INNOCEAN WORLDWIDE INC.","KOSPI"
"056090","이노시스","Innosys","KOSDAQ"
"073490","이노와이어리스","InnoWireless Co.,Ltd.","KOSDAQ"
"215790","이노인스트루먼트","INNO INSTRUMENT INC.","KOSDAQ"
"344860","이노진","INNOGENE Co., Ltd.","KOSDAQ"
"246960","이노테라피","InnoTherapy Inc.","KOSDAQ"
"088390","이녹스","INNOX Corporation","KOSDAQ"
"272290","이녹스첨단소재","INNOX Advanced Materials Co., Ltd.","KOSDAQ GLOBAL"
"053350","이니텍","INITECH Co., Ltd.","KOSDAQ"
"041520","이라이콤","e-LITECOM CO., LTD.","KOSDAQ"
"264850","이랜시스","Elensys Co.,Ltd.","KOSDAQ"
"054210","이랜텍","Elentec Co., Ltd","KOSDAQ"
"164060","이루다","ILOODA Co.,Ltd","KOSDAQ"
"065440","이루온","ELUON Corporation","KOSDAQ"
"088260","이리츠코크렙","E KOCREF CR-REIT","KOSPI"
"139480","이마트","E-MART Co., Ltd.","KOSPI"
"115610","이미지스","IMAGIS Co., Ltd.","KOSDAQ"
"078020","이베스트투자증권","EBEST INVESTMENT & SECURITIES Co., Ltd.","KOSDAQ"
"131400","이브이첨단소재","EV ADVANCED MATERIAL","KOSDAQ"
"208850","이비테크","EB TECH","KONEX"
"351330","이삭엔지니어링","ISAAC Engineering Co., Ltd.","KOSDAQ"
"080010","이상네트웍스","eSANG Networks Co.,Ltd","KOSDAQ"
"379390","이성씨엔아이","IHSUNGCNI","KONEX"
"086890","이수앱지스","ISU Abxis Co., Ltd.","KOSDAQ"
"007660","이수페타시스","ISUPETASYS","KOSPI"
"005950","이수화학","IsuChemical","KOSPI"
"015020","이스타코","e-STARCO","KOSPI"
"047560","이스트소프트","ESTsoft Corp.","KOSDAQ"
"900110","이스트아시아홀딩스","East Asia Holdings Investment Limited","KOSDAQ"
"067010","이씨에스","ECS TELECOM Co., Ltd.","KOSDAQ"
"093230","이아이디","E Investment&Development","KOSPI"
"341310","이앤에치","E&H","KONEX"
"102710","이엔에프테크놀로지","ENF Technology Co., Ltd","KOSDAQ"
"066980","이엔코퍼레이션","E& Corporation CO., LTD.","KOSDAQ"
"074610","이엔플러스","ENPLUS","KOSPI"
"063760","이엘피","ELP Corp.","KOSDAQ"
"123570","이엠넷","EMNET INC.","KOSDAQ"
"278990","EMB","EMB","KONEX"
"083470","이엠앤아이","EMnI Co., Ltd.","KOSDAQ"
"095190","이엠코리아","EMKOREA Co., LTD.","KOSDAQ"
"091120","이엠텍","EM-Tech. CO., LTD.","KOSDAQ"
"232530","이엠티","Energy Material Tech","KONEX"
"102460","이연제약","REYON PHARMACEUTICAL","KOSPI"
"039030","이오테크닉스","EO Technics Co., Ltd.","KOSDAQ GLOBAL"
"294090","이오플로우","EOFlow Co., Ltd.","KOSDAQ"
"245620","EDGC","Eone Diagnomics Genome Center Co., Ltd.","KOSDAQ"
"088290","이원컴포텍","EWON COMFORTECH CO., LTD","KOSDAQ"
"084680","이월드","E-WORLD","KOSPI"
"181340","이즈미디어","isMedia Co., Ltd","KOSDAQ"
"037370","EG","EG CORPORATION","KOSDAQ"
"353810","이지바이오","EASY BIO, Inc.","KOSDAQ"
"350520","이지스레지던스리츠","IGIS RESIDENCE REIT","KOSPI"
"334890","이지스밸류리츠","IGIS Value Plus REIT","KOSPI"
"099750","이지케어텍","ezCaretech Co., LTD","KOSDAQ"
"377330","이지트로닉스","EGTRONICS Co., Ltd.","KOSDAQ"
"035810","이지홀딩스","Easy Holdings Co., Ltd.","KOSDAQ"
"160600","이큐셀","EQUIPMENTS CELL CO.,LTD","KOSDAQ"
"092130","이크레더블","e-Credible Co., Ltd.","KOSDAQ"
"096040","이트론","E-TRON CO.,LTD.","KOSDAQ"
"134060","이퓨쳐","e-future.Co.,Ltd.","KOSDAQ"
"001840","이화공영","EehwaConstruction","KOSDAQ"
"000760","이화산업","RIFA","KOSPI"
"024810","이화전기","EHWA TECHNOLOGIES INFORMATION CO., LTD.","KOSDAQ"
"014990","인디에프","In the F","KOSPI"
"041830","인바디","InBody Co., Ltd.","KOSDAQ"
"352940","인바이오","ENBIOCO., LTD.","KOSDAQ"
"101140","인바이오젠","INBIOGEN","KOSPI"
"216400","인바이츠바이오코아","INVITES BIOCORE","KONEX"
"079950","인베니아","INVENIA Co.,Ltd.","KOSDAQ"
"389470","인벤티지랩","Inventage Lab Inc.","KOSDAQ"
"277410","인산가","INSAN Inc.","KOSDAQ"
"060150","인선이엔티","INSUN ENVIRONMENTAL NEW TECHNOLOGY CO.","KOSDAQ"
"033230","인성정보","INSUNG INFORMATION CO., LTD","KOSDAQ"
"006490","인스코비","Inscobee","KOSPI"
"037330","인지디스플레","INZI DISPLAY COMPANY LIMITED","KOSDAQ"
"100030","인지소프트","Inzisoft","KOSDAQ"
"023800","인지컨트롤스","InziControls","KOSPI"
"034590","인천도시가스","INCHEON CITY GAS","KOSPI"
"211050","인카금융서비스","INCAR FINANCIAL SERVICE Co.,Ltd.","KOSDAQ"
"083640","인콘","INCON Co., Ltd.","KOSDAQ"
"216050","인크로스","Incross Co.,Ltd.","KOSDAQ"
"049070","인탑스","INTOPS CO., LTD.","KOSDAQ GLOBAL"
"119610","인터로조","INTEROJO CO. LTD.","KOSDAQ"
"017250","인터엠","IntermCorporation","KOSDAQ"
"129260","인터지스","INTERGIS","KOSPI"
"051370","인터플렉스","INTERFLEX CO., LTD.","KOSDAQ"
"064290","인텍플러스","INTEKPLUS CO.,LTD","KOSDAQ"
"189300","인텔리안테크","INTELLIAN TECHNOLOGIES Inc.","KOSDAQ"
"150840","인트로메딕","IntroMedic Co., Ltd.","KOSDAQ"
"048530","인트론바이오","iNtRON Biotechnology, Inc.","KOSDAQ"
"023810","인팩","INFAC","KOSPI"
"175140","인포마크","INFOMARK Co., Ltd","KOSDAQ"
"115310","인포바인","INFOvine co., Ltd.","KOSDAQ"
"039290","인포뱅크","InfoBank Corporation","KOSDAQ"
"071200","인피니트헬스케어","INFINITT Healthcare","KOSDAQ"
"101930","인화정공","Inhwa Precision Co., Ltd","KOSDAQ"
"249420","일동제약","ILDONG PHARM","KOSPI"
"000230","일동홀딩스","ILDONG HOLDINGS","KOSPI"
"013360","일성건설","IlsungConstruction","KOSPI"
"003120","일성신약","IlsungPharmaceutical","KOSPI"
"333430","일승","IL SEUNG","KOSDAQ"
"068330","일신바이오","ilShinbiobase Co., Ltd.","KOSDAQ"
"003200","일신방직","IlshinSpinning","KOSPI"
"007110","일신석재","IlshinStone","KOSPI"
"058450","일야","ILYA CO., LTD.","KOSDAQ"
"007575","일양약품우","IlyangPharmaceutical(1P)","KOSPI"
"007570","일양약품","IlyangPharmaceutical","KOSPI"
"008500","일정실업","IljeongIndustrial","KOSPI"
"019540","일지테크","IljiTechnology","KOSDAQ"
"081000","일진다이아","ILJIN DIAMOND CO., LTD","KOSPI"
"020760","일진디스플","ILJIN DISPLAY","KOSPI"
"020150","일진머티리얼즈","ILJIN MATERIALS","KOSPI"
"103590","일진전기","ILJIN ELECTRIC","KOSPI"
"094820","일진파워","ILJIN POWER CO., LTD.","KOSDAQ"
"271940","일진하이솔루스","ILJIN HYSOLUS","KOSPI"
"015860","일진홀딩스","ILJINHOLDINGS","KOSPI"
"226320","잇츠한불","ITSHANBUL","KOSPI"
"950140","잉글우드랩","Englewood Lab, Inc.","KOSDAQ"
"049550","잉크테크","INKTEC CO., LTD.","KOSDAQ"
"254120","자비스","XAVIS CO., Ltd.","KOSDAQ"
"043910","자연과환경","Nature and Environment Co., Ltd.","KOSDAQ"
"234920","자이글","Zaigle Co., Ltd.","KOSDAQ"
"289220","자이언트스텝","GIANTSTEP Inc.","KOSDAQ"
"317400","자이에스앤디","XI S&D","KOSPI"
"033240","자화전자","JahwaElectronics","KOSPI"
"174880","장원테크","JangWonTech Co., Ltd.","KOSDAQ"
"049630","재영솔루텍","JAEYOUNG SOLUTEC CO.,LTD.","KOSDAQ"
"417840","저스템","Justem.Co.,Ltd.","KOSDAQ"
"000950","전방","Chonbang","KOSPI"
"110020","전진바이오팜","JEONJINBIO CO., LTD.","KOSDAQ"
"208140","정다운","JUNGDAWN Co., Ltd.","KOSDAQ"
"040420","정상제이엘에스","JLS CO.,LTD.","KOSDAQ"
"045510","정원엔시스","ZUNGWON EN-SYS INC.","KOSDAQ"
"217190","제너셈","Genesem Inc.","KOSDAQ"
"095700","제넥신","Genexine, Inc.","KOSDAQ"
"072520","제넨바이오","GenNBio Inc.","KOSDAQ"
"122310","제노레이","GENORAY Co., Ltd.","KOSDAQ"
"361390","제노코","Genohco, Inc","KOSDAQ"
"066830","제노텍","GENOTECH","KONEX"
"225220","제놀루션","GENOLUTION INC.","KOSDAQ"
"123330","제닉","Genic Co., Ltd","KOSDAQ"
"159580","제로투세븐","Zero to Seven Inc","KOSDAQ"
"147830","제룡산업","CHERYONG INDUSTRIAL CO.,LTD.","KOSDAQ"
"033100","제룡전기","CHERYONG ELECTRIC CO.,LTD.","KOSDAQ"
"079370","제우스","ZEUS CO., LTD.","KOSDAQ"
"067290","JW신약","JW SHINYAK CORPORATION","KOSDAQ"
"054950","제이브이엠","JVM CO., LTD","KOSDAQ"
"023440","제이스코홀딩스","J Steel Company Holdings","KOSDAQ"
"090470","제이스텍","JASTECH, Ltd.","KOSDAQ"
"287410","제이시스메디칼","Jeisys Medical","KOSDAQ"
"137950","제이씨케미칼","JC Chemical Corporation, LTD.","KOSDAQ"
"033320","제이씨현시스템","JCH Systems, Inc.","KOSDAQ"
"417500","제이아이테크","JI-Tech Co., Ltd.","KOSDAQ"
"348950","제이알글로벌리츠","JR GLOBAL REIT","KOSPI"
"204270","제이앤티씨","JNTC CO.,LTD.","KOSDAQ"
"194370","제이에스코퍼레이션","JS Corporation","KOSPI"
"026040","제이에스티나","J.ESTINA Co.,Ltd","KOSDAQ"
"126880","제이엔케이히터","JNK HEATERS Co., Ltd","KOSDAQ"
"322510","제이엘케이","JLK, Inc.","KOSDAQ"
"254160","제이엠멀티","JM-MULTI","KONEX"
"033050","제이엠아이","JEONGMOON INFORMATION CO.,LTD.","KOSDAQ"
"094970","제이엠티","JMT CO.,Ltd.","KOSDAQ"
"418550","제이오","JEIO. CO., LTD.","KOSDAQ"
"035900","JYP Ent.","JYP Entertainment Corporation","KOSDAQ GLOBAL"
"058420","제이웨이","J way Co.,Ltd.","KOSDAQ"
"025620","제이준코스메틱","Jayjun Cosmetic","KOSPI"
"089790","제이티","JT Corporation.","KOSDAQ"
"950170","JTC","JTC Inc.","KOSDAQ"
"030000","제일기획","CheilWorldwide","KOSPI"
"052670","제일바이오","CHEIL BIO CO., LTD.","KOSDAQ"
"271980","제일약품","JEIL PHARM","KOSPI"
"001560","제일연마","CHEILGRINDINGWHEELIND.CO.,LTD","KOSPI"
"199820","제일전기공업","CHEIL ELECTRIC CO., LTD.","KOSDAQ"
"038010","제일테크노스","JEIL TECHNOS CO., LTD","KOSDAQ"
"002620","제일파마홀딩스","JEIL PHARMA HOLDINGS INC.","KOSPI"
"276730","제주맥주","Jeju Beer Company, Limited","KOSDAQ"
"080220","제주반도체","Jeju Semiconductor Corp.","KOSDAQ"
"006220","제주은행","Jeju Bank","KOSPI"
"089590","제주항공","JEJUAIR, CO., LTD.","KOSPI"
"216080","제테마","JETEMA Co.,Ltd.","KOSDAQ"
"229000","젠큐릭스","Gencurix Inc.","KOSDAQ"
"248020","젬","ZAM","KONEX"
"082270","젬백스","GemVax & KAEL Co.,Ltd.","KOSDAQ"
"064800","젬백스링크","Gemvaxlink Co., Ltd.","KOSDAQ"
"044060","조광ILI","JOKWANG I.L.I CO., LTD","KOSDAQ"
"004910","조광페인트","ChokwangPaint","KOSPI"
"004700","조광피혁","ChokwangLeather","KOSPI"
"001550","조비","Chobi","KOSPI"
"000480","조선내화","ChosunRefractories","KOSPI"
"120030","조선선재","CHOSUN WELDING POHANG Co., Ltd","KOSPI"
"034940","조아제약","ChoA Pharmaceutical Co., LTD.","KOSDAQ"
"067000","조이시티","JoyCity Corporation","KOSDAQ"
"018470","조일알미늄","CHOILALUMINUM","KOSPI"
"002600","조흥","CHOHEUNG CORPORATION","KOSPI"
"063160","종근당바이오","CKDBioCorporation","KOSPI"
"185750","종근당","CHONGKUNDANG","KOSPI"
"001630","종근당홀딩스","CHONGKUNDANG HOLDINGS CORP.","KOSPI"
"033340","좋은사람들","GOOD PEOPLE CO., LTD.","KOSDAQ"
"036930","주성엔지니어링","JUSUNG ENGINEERING Co.,Ltd.","KOSDAQ GLOBAL"
"185190","수프로","Suppro Co.,Ltd","KONEX"
"357580","아모센스","Amosense Co., Ltd.","KOSDAQ"
"226400","오스테오닉","OSTEONIC Co., Ltd.","KOSDAQ"
"070960","용평리조트","YONG PYONG RESORT CORPORATION","KOSPI"
"187420","제노포커스","GenoFocus, Inc.","KOSDAQ"
"189350","코셋","Coset Inc.","KONEX"
"023450","동남합성","DONGNAMCHEMICALCO,.LTD.","KOSPI"
"002380","KCC","KCC Corporation","KOSPI"
"044380","주연테크","JOOYONTECH","KOSPI"
"239340","줌인터넷","ZUMinternet Corp.","KOSDAQ"
"024110","기업은행","INDUSTRIALBANKOFKOREA","KOSPI"
"051980","중앙디앤엠","JOONGANG DNM Co., Ltd","KOSDAQ"
"072020","중앙백신","CHOONG ANG VACCINE LABORATORY","KOSDAQ"
"000440","중앙에너비스","Joong Ang Enervis Co.,Ltd.","KOSDAQ"
"078650","지나인제약","G9pharma","KOSDAQ"
"228760","지노믹트리","Genomictree Inc.","KOSDAQ"
"314130","지놈앤컴퍼니","Genome&Company","KOSDAQ"
"013890","지누스","ZINUS","KOSPI"
"389030","지니너스","GENINUS Inc.","KOSDAQ"
"043610","지니뮤직","GENIE MUSIC CORPORATION","KOSDAQ"
"263860","지니언스","GENIANS, INC.","KOSDAQ"
"303030","지니틱스","Zinitix Co.,Ltd.","KOSDAQ"
"036180","지더블유바이텍","GW Vitek CO.,LTD.","KOSDAQ"
"208350","지란지교시큐리티","Jiransecurity Co., Ltd.","KOSDAQ"
"289860","지슨","GITSN","KONEX"
"144510","지씨셀","GC CELL","KOSDAQ"
"382480","지아이텍","G.I.Tech Co.,Ltd.","KOSDAQ"
"382800","지앤비에스엔지니어링","GnBS ENGINEERING Co., Ltd.","KOSDAQ"
"299480","지앤이헬스케어","G&E Healthcare","KONEX"
"051160","지어소프트","GAEASOFT","KOSDAQ"
"001250","GS글로벌","GS Global Corp.","KOSPI"
"007070","GS리테일","GS Retail","KOSPI"
"053050","지에스이","GSE Co., Ltd.","KOSDAQ"
"130500","GH신소재","GH Advanced Materials Inc.","KOSDAQ"
"388610","지에프씨생명과학","GFC Life Science","KONEX"
"119850","지엔씨에너지","GnCenergy Co., Ltd.","KOSDAQ"
"270520","지엔원에너지","G Enone Energy Co.,Ltd.","KOSDAQ"
"065060","지엔코","Great New wave Coming Co., Ltd.","KOSDAQ"
"204840","지엘팜텍","GL Pharm Tech Corp.","KOSDAQ"
"013870","지엠비코리아","GMB Korea","KOSPI"
"071320","지역난방공사","Korea District Heating","KOSPI"
"311320","지오엘리먼트","GO Element Co., Ltd.","KOSDAQ"
"035000","지투알","GⅡR Inc.","KOSPI"
"388050","지투파워","G2Power Co.Ltd","KOSDAQ"
"219750","지티지웰니스","GTG Wellness Co.,Ltd","KOSDAQ"
"088790","진도","JINDO.CO.,LTD","KOSPI"
"018120","진로발효","JinroDistillers","KOSDAQ"
"109820","진매트릭스","GENEMATRIX INC.","KOSDAQ"
"086060","진바이오텍","Gene Bio Tech Co., Ltd.","KOSDAQ"
"036890","진성티이씨","JINSUNG T.E.C.","KOSDAQ"
"363250","진시스템","Genesystem Co., Ltd","KOSDAQ"
"003780","진양산업","Chinyang Industry","KOSPI"
"007370","진양제약","JIN YANG PHARMACETICAL. CO., LTD","KOSDAQ"
"010640","진양폴리","ChinYangPolyurethane","KOSPI"
"100250","진양홀딩스","Chinyang Holdings Corporation","KOSPI"
"051630","진양화학","ChinYangChemicalCorporation","KOSPI"
"272450","진에어","JIN AIR","KOSPI"
"011000","진원생명과학","GeneOneLifeScience","KOSPI"
"250030","진코스텍","JINCOSTECH","KONEX"
"002785","진흥기업우B","CHINHUNG INT(1PB)","KOSPI"
"002787","진흥기업2우B","CHINHUNG INT (2PB)","KOSPI"
"002780","진흥기업","ChinhungInternational","KOSPI"
"233990","질경이","JILGYUNGYI","KONEX"
"085660","차바이오텍","Chabiotech Co.,Ltd.","KOSDAQ"
"261780","차백신연구소","CHA Vaccine Research Institute","KOSDAQ"
"900250","크리스탈신소재","China Crystal New Material Holdings Co., Ltd.","KOSDAQ"
"009310","참엔지니어링","Charm Engineering","KOSPI"
"094850","참좋은여행","Very Good Tour Co.,Ltd.","KOSDAQ"
"004650","창해에탄올","Changhae Ethanol Co., Ltd.","KOSDAQ"
"278280","천보","Chunbo Co., Ltd.","KOSDAQ GLOBAL"
"000650","천일고속","ChunilExpress","KOSPI"
"140290","청광건설","CHUNGKWANG CONSTRUCTION CO., LtD.","KONEX"
"362320","청담글로벌","CHUNGDAMGLOBAL Co., Ltd.","KOSDAQ"
"066360","체리부로","Cherrybro Co.,Ltd","KOSDAQ"
"033250","체시스","CHASYS Co.,Ltd","KOSPI"
"047820","초록뱀미디어","CHOROKBAEM MEDIA CO.,LTD.","KOSDAQ"
"131100","초록뱀이앤엠","Chorokbaem E&M","KOSDAQ"
"052300","초록뱀컴퍼니","CHOROKBAEM COMPANY","KOSDAQ"
"118000","초록뱀헬스케어","CHOROKBAEM HEALTHCARE.CO,.LTD","KOSPI"
"094360","칩스앤미디어","Chips&Media, Inc.","KOSDAQ"
"016790","카나리아바이오","CANARIABIO","KOSDAQ"
"016920","카스","Cas","KOSDAQ"
"284620","카이노스메드","KAINOS MEDICINE, INC.","KOSDAQ"
"446600","카이바이오텍","KaiBioTech","KONEX"
"293490","카카오게임즈","Kakao Games Corp.","KOSDAQ GLOBAL"
"323410","카카오뱅크","KakaoBank Corp.","KOSPI"
"035720","카카오","Kakao","KOSPI"
"377300","카카오페이","kakaopay","KOSPI"
"042000","카페24","Cafe24 Corp.","KOSDAQ"
"006380","카프로","CAPRO","KOSPI"
"317530","캐리소프트","CARRIESOFT Co., Ltd.","KOSDAQ"
"071850","캐스텍코리아","CASTEC KOREA CO.,LTD","KOSDAQ"
"050110","캠시스","CammSys Corp.","KOSDAQ"
"119860","커넥트웨이브","Connectwave","KOSDAQ"
"223310","커머스마이너","Commerce miner","KOSDAQ"
"109070","컨버즈","CONBUZZ","KOSPI"
"900310","컬러레이","Coloray International Investment Co., Limited","KOSDAQ"
"078340","컴투스","Com2uS Corporation","KOSDAQ"
"063080","컴투스홀딩스","Com2uS Holdings","KOSDAQ"
"307930","컴퍼니케이","COMPANY K PARTNERS LIMITED","KOSDAQ"
"079190","케스피온","KESPION","KOSDAQ"
"263700","케어랩스","Carelabs Co.,Ltd","KOSDAQ"
"214370","케어젠","Caregen Co.,LTD.","KOSDAQ"
"221980","케이디켐","KDCHEM CO., LTD.","KOSDAQ"
"900280","골든센츄리","Cayman Golden Century Wheel Group Limited","KOSDAQ"
"001620","케이비아이동국실업","KBI DONGKOOK IND","KOSPI"
"024840","KBI메탈","KBI METAL CO., LTD.","KOSDAQ"
"424140","케이비제21호스팩","KB No.21 Special Purpose Acquisition Company Co., Ltd.","KOSDAQ"
"436530","케이비제22호스팩","KB No.22 Special Purpose Acquisition Company","KOSDAQ"
"440200","케이비제23호스팩","KB No.23 Special Purpose Acquisition Company","KOSDAQ"
"318000","KBG","KBG","KOSDAQ"
"192250","케이사인","KSIGN CO., Ltd.","KOSDAQ"
"009440","KC그린홀딩스","KC Green Holdings","KOSPI"
"029460","케이씨","KC","KOSPI"
"112190","KC산업","KC INDUSTRY","KONEX"
"021320","KCC건설","KCC ENGINEERING & CONSTRUCTION CO., LTD.","KOSDAQ"
"344820","KCC글라스","KCC GLASS Corporation","KOSPI"
